Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Turtle Bay,40.752042369507215,-73.96770824581834,Pret A Manger,40.75421874690683,-73.97194155532735,Sandwich Place
Turtle Bay,40.752042369507215,-73.96770824581834,Hide-Chan Ramen,40.75629444586041,-73.96802440790519,Ramen Restaurant
Turtle Bay,40.752042369507215,-73.96770824581834,Starbucks,40.75111426273522,-73.96886976823315,Coffee Shop
Turtle Bay,40.752042369507215,-73.96770824581834,Le Pain Quotidien,40.7547303544956,-73.96889001131058,Café
Turtle Bay,40.752042369507215,-73.96770824581834,Totto Ramen,40.75631340733998,-73.96804407135393,Ramen Restaurant
Turtle Bay,40.752042369507215,-73.96770824581834,Tsushima,40.75173070365195,-73.97282992895408,Japanese Restaurant
Turtle Bay,40.752042369507215,-73.96770824581834,Somm Time,40.75544491109435,-73.96821162209375,Wine Bar
Turtle Bay,40.752042369507215,-73.96770824581834,Patsy's Pizzeria,40.75028472783832,-73.97193065189576,Pizza Place
Turtle Bay,40.752042369507215,-73.96770824581834,Jubilee,40.755194,-73.9648174,French Restaurant
Turtle Bay,40.752042369507215,-73.96770824581834,INDAY,40.75235962104838,-73.97337496216235,Indian Restaurant
Turtle Bay,40.752042369507215,-73.96770824581834,Ground Central Coffee Company,40.750146461935245,-73.97205954557417,Coffee Shop
Turtle Bay,40.752042369507215,-73.96770824581834,John's Coffee Shop,40.75118605756935,-73.97138492480194,Diner
Turtle Bay,40.752042369507215,-73.96770824581834,Copinette,40.7540938,-73.9662062,American Restaurant
Turtle Bay,40.752042369507215,-73.96770824581834,Dale Carnegie Training,40.75494960816211,-73.97139480584883,Business Service
Turtle Bay,40.752042369507215,-73.96770824581834,CVS pharmacy,40.755727551555985,-73.96793234358414,Pharmacy
Turtle Bay,40.752042369507215,-73.96770824581834,Wollensky's Grill,40.75508647903527,-73.9708121829674,Steakhouse
Turtle Bay,40.752042369507215,-73.96770824581834,Delegates Dining Room,40.74954991847917,-73.96733738586897,Restaurant
Turtle Bay,40.752042369507215,-73.96770824581834,Tenzan,40.75630998544207,-73.96754859050877,Sushi Restaurant
Turtle Bay,40.752042369507215,-73.96770824581834,Pierre Loti,40.75613962318492,-73.96748220186373,Wine Bar
Turtle Bay,40.752042369507215,-73.96770824581834,Kiosku,40.75121446976496,-73.97305386754967,Deli / Bodega
Turtle Bay,40.752042369507215,-73.96770824581834,Pampano,40.7550424771154,-73.97067294059576,Mexican Restaurant
Turtle Bay,40.752042369507215,-73.96770824581834,Bukhara Grill,40.755012463459614,-73.97040671758771,Indian Restaurant
Turtle Bay,40.752042369507215,-73.96770824581834,Bow Ramen,40.752316,-73.97239,Ramen Restaurant
Turtle Bay,40.752042369507215,-73.96770824581834,Mimi's Italian Restaurant & Piano Bar,40.756187069197104,-73.96760232287781,Italian Restaurant
Turtle Bay,40.752042369507215,-73.96770824581834,Mona Kitchen & Market,40.75080411025653,-73.9702294009557,Café
Turtle Bay,40.752042369507215,-73.96770824581834,AKA United Nations,40.75264,-73.97134,Hotel
Turtle Bay,40.752042369507215,-73.96770824581834,Peter Detmold Park Dog Run,40.75360737910511,-73.96362952589988,Dog Run
Turtle Bay,40.752042369507215,-73.96770824581834,Petco,40.75639183875037,-73.9675342293766,Pet Store
Turtle Bay,40.752042369507215,-73.96770824581834,Curry-Ya,40.751718053820476,-73.97068080392985,Japanese Curry Restaurant
Turtle Bay,40.752042369507215,-73.96770824581834,Macaron Café,40.753726937159335,-73.97229571010402,Dessert Shop
Turtle Bay,40.752042369507215,-73.96770824581834,Hofbräu Bierhaus NYC,40.752631317207126,-73.9733044859671,German Restaurant
Turtle Bay,40.752042369507215,-73.96770824581834,Amreen's Hallmark,40.75103966198593,-73.97135836977152,Gift Shop
Turtle Bay,40.752042369507215,-73.96770824581834,Sukhumvit 51,40.75605533688796,-73.96922665983628,Thai Restaurant
Turtle Bay,40.752042369507215,-73.96770824581834,Millennium Hilton New York One Un Plaza,40.750341,-73.969214,Hotel
Tudor City,40.7469174107402,-73.97121928722265,Tudor City Park South,40.74876578594654,-73.97077529524509,Park
Tudor City,40.7469174107402,-73.97121928722265,mang'Oh yoga,40.74744599731651,-73.9726136084391,Yoga Studio
Tudor City,40.7469174107402,-73.97121928722265,Sai Gon Dep,40.74770075333206,-73.97378815410889,Vietnamese Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Tudor City Park North,40.74932450274798,-73.97052427585831,Park
Tudor City,40.7469174107402,-73.97121928722265,El Pote,40.74761767782473,-73.97387433686416,Spanish Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Tudor City Steps,40.748351503382615,-73.97086574487074,Trail
Tudor City,40.7469174107402,-73.97121928722265,I Love Kickboxing - 43rd Street,40.75058,-73.97154,Martial Arts Dojo
Tudor City,40.7469174107402,-73.97121928722265,Sushi Ryusei,40.74856125743873,-73.97514167234044,Sushi Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Tempura Matsui,40.7484611562686,-73.97497442973443,Japanese Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Sachi Asian Bistro,40.74758733811173,-73.9738713063176,Asian Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Sons of Thunder,40.74797027402464,-73.97575060170206,Hawaiian Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Bread & Butter,40.743550007350464,-73.97305016181384,Convenience Store
Tudor City,40.7469174107402,-73.97121928722265,Tudor Cafe,40.74835986902391,-73.9709711769136,Deli / Bodega
Tudor City,40.7469174107402,-73.97121928722265,Garlic New York Pizza Bar,40.745068175947466,-73.97566605746329,Pizza Place
Tudor City,40.7469174107402,-73.97121928722265,Tacos Grand Central,40.747646,-73.973984,Taco Place
Tudor City,40.7469174107402,-73.97121928722265,Lan Larb Midtown,40.74533363204334,-73.9755277555111,Thai Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Montagu's Gusto,40.74555834476401,-73.97522572857501,American Restaurant
Tudor City,40.7469174107402,-73.97121928722265,St. Vartan Park,40.74519645099352,-73.97371530532837,Park
Tudor City,40.7469174107402,-73.97121928722265,El Parador,40.74443861282,-73.97477971208335,Mexican Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Ground Central Coffee Company,40.750146461935245,-73.97205954557417,Coffee Shop
Tudor City,40.7469174107402,-73.97121928722265,Shake Shack,40.74966574698551,-73.97571869830242,Burger Joint
Tudor City,40.7469174107402,-73.97121928722265,Pleroma,40.74928723650227,-73.97275703380559,Deli / Bodega
Tudor City,40.7469174107402,-73.97121928722265,Uni K Wax Center,40.747276217738104,-73.97663168147119,Spa
Tudor City,40.7469174107402,-73.97121928722265,Patsy's Pizzeria,40.75028472783832,-73.97193065189576,Pizza Place
Tudor City,40.7469174107402,-73.97121928722265,Baby Bo's Cantina,40.74504810846564,-73.97574844510618,Mexican Restaurant
Tudor City,40.7469174107402,-73.97121928722265,UN Delegates Lounge,40.749602935809875,-73.96719499490706,Lounge
Tudor City,40.7469174107402,-73.97121928722265,696 Gourmet Deli,40.75028410953731,-73.97331214230563,Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Maison Thai,40.74496917737748,-73.97576961769492,Thai Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Blink Fitness Murray Hill,40.74953986350761,-73.97558768117811,Gym
Tudor City,40.7469174107402,-73.97121928722265,251 Ginza Sushi,40.74556726462068,-73.9757060569526,Sushi Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Pietro's,40.75083829259142,-73.97254320978729,Italian Restaurant
Tudor City,40.7469174107402,-73.97121928722265,EONS Greek Food for Life,40.74520806908018,-73.97565060176736,Greek Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Pet Central Second Avenue,40.74723476823505,-73.97416305794776,Pet Store
Tudor City,40.7469174107402,-73.97121928722265,Robert C. Moses Park Dog Run,40.74836702904172,-73.96892733269434,Dog Run
Tudor City,40.7469174107402,-73.97121928722265,Alcala,40.751216649483304,-73.97159624144656,Spanish Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Little Alley,40.747326320874585,-73.9770164277044,Shanghai Restaurant
Tudor City,40.7469174107402,-73.97121928722265,NY Bagels & Cafe,40.743526869918234,-73.97357160416001,Bagel Shop
Tudor City,40.7469174107402,-73.97121928722265,Smiley Nails,40.745739719644305,-73.97516247844882,Spa
Tudor City,40.7469174107402,-73.97121928722265,Mighty Bowl,40.75096979898272,-73.97145558640254,Asian Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Zengo New York,40.7496676667236,-73.97563568364514,Latin American Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Sarge's Delicatessen & Diner,40.74726357893965,-73.97705848354722,Jewish Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Chicken Provence,40.749111954189345,-73.97621366887762,French Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Bon Bon Salon & Spa,40.748047122668254,-73.97642636939408,Salon / Barbershop
Tudor City,40.7469174107402,-73.97121928722265,TennisPoint NYC,40.75049484304483,-73.96928568143008,Tennis Court
Tudor City,40.7469174107402,-73.97121928722265,Duane Reade,40.747527222437846,-73.9732271432876,Pharmacy
Tudor City,40.7469174107402,-73.97121928722265,Grand Central Plaza,40.749639788507956,-73.97567103570407,Plaza
Tudor City,40.7469174107402,-73.97121928722265,Estiatorio Rafina,40.745505832036535,-73.97219686244506,Greek Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Docks Oyster Bar,40.74948275836188,-73.97547112423915,Seafood Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Millennium UN Plaza Hotel,40.75054931353273,-73.96943551520798,Hotel
Tudor City,40.7469174107402,-73.97121928722265,Caffe Bene,40.748874903335945,-73.97591800631133,Café
Tudor City,40.7469174107402,-73.97121928722265,Winfield-Flynn Wines & Spirits,40.74773289560339,-73.97678171435844,Liquor Store
Tudor City,40.7469174107402,-73.97121928722265,Millennium Hilton New York One UN Plaza,40.75065903556409,-73.96920040246408,Hotel
Tudor City,40.7469174107402,-73.97121928722265,Delectica,40.74811642380029,-73.9764454132702,Café
Tudor City,40.7469174107402,-73.97121928722265,East 34th Street Heliport (TSS),40.74258312624043,-73.9720094203949,Heliport
Tudor City,40.7469174107402,-73.97121928722265,Five Guys,40.74558254781062,-73.9762794971466,Burger Joint
Tudor City,40.7469174107402,-73.97121928722265,Linda's Bra Salon,40.74733295405733,-73.9769827910462,Lingerie Store
Tudor City,40.7469174107402,-73.97121928722265,Charleston Dog Run & Roof Terrace,40.74551483648781,-73.97682870989236,Dog Run
Tudor City,40.7469174107402,-73.97121928722265,Clover Delicatessen,40.74480647559546,-73.97606588529051,Deli / Bodega
Tudor City,40.7469174107402,-73.97121928722265,Pret A Manger,40.750197,-73.974617,Sandwich Place
Tudor City,40.7469174107402,-73.97121928722265,John's Coffee Shop,40.75118605756935,-73.97138492480194,Diner
Tudor City,40.7469174107402,-73.97121928722265,Royal Pizza,40.74880748075907,-73.975905837714,Pizza Place
Tudor City,40.7469174107402,-73.97121928722265,Delegates Dining Room,40.74954991847917,-73.96733738586897,Restaurant
Tudor City,40.7469174107402,-73.97121928722265,El Rio Grande,40.7483183175233,-73.97645583548294,Mexican Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Pret A Manger,40.75047699703858,-73.97388875149188,Sandwich Place
Tudor City,40.7469174107402,-73.97121928722265,St Vartan's Dog Run,40.7456388922876,-73.97504990165872,Dog Run
Tudor City,40.7469174107402,-73.97121928722265,The Gyro Shop,40.743773543043076,-73.9735922297467,Greek Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Sinigual Contemporary Mexican Cuisine,40.75030328369034,-73.97509910989558,Mexican Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Amreen's Hallmark,40.75103966198593,-73.97135836977152,Gift Shop
Tudor City,40.7469174107402,-73.97121928722265,Orangetheory Fitness - E 39th St,40.749005866915496,-73.97580392634383,Gym / Fitness Center
Tudor City,40.7469174107402,-73.97121928722265,The Famous Chicken Place,40.74873094644139,-73.97593113158572,Greek Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Mona Kitchen & Market,40.75080411025653,-73.9702294009557,Café
Tudor City,40.7469174107402,-73.97121928722265,Millennium Hilton New York One Un Plaza,40.750341,-73.969214,Hotel
Tudor City,40.7469174107402,-73.97121928722265,Ralph Bunche Park,40.74941088125783,-73.969686627388,Park
Tudor City,40.7469174107402,-73.97121928722265,Dunkin',40.74782301104779,-73.97636542760421,Donut Shop
Tudor City,40.7469174107402,-73.97121928722265,East River Esplanade,40.744974952334005,-73.97043228149414,Park
Tudor City,40.7469174107402,-73.97121928722265,Chipotle Mexican Grill,40.74414352828854,-73.975871745998,Mexican Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Kips Bay Towers Garden,40.74390340205732,-73.97562803855254,Garden
Tudor City,40.7469174107402,-73.97121928722265,wagamama,40.748793468617784,-73.97552437891589,Asian Restaurant
Tudor City,40.7469174107402,-73.97121928722265,Chase Bank,40.750403,-73.968961,Bank
Tudor City,40.7469174107402,-73.97121928722265,Lucky's Cafe,40.74373785662484,-73.97367288645415,Diner
Tudor City,40.7469174107402,-73.97121928722265,Panini Cafe,40.74362,-73.97387,Café
Tudor City,40.7469174107402,-73.97121928722265,Citi Bike Station,40.74315566,-73.97434726,Bike Rental / Bike Share
Stuyvesant Town,40.730999554770605,-73.97405170469203,Con Ed Field,40.72920622814957,-73.97373220467514,Baseball Field
Stuyvesant Town,40.730999554770605,-73.97405170469203,Stuyvesant Cove Park,40.73251294059505,-73.97387623786926,Park
Stuyvesant Town,40.730999554770605,-73.97405170469203,Oval Kids by apple seeds,40.73136857533527,-73.97727231182357,Playground
Stuyvesant Town,40.730999554770605,-73.97405170469203,Stuyvesant Town Greenmarket,40.73142942947043,-73.97822234418382,Farmers Market
Stuyvesant Town,40.730999554770605,-73.97405170469203,Pouring Ribbons,40.729093258512705,-73.97803309705259,Cocktail Bar
Stuyvesant Town,40.730999554770605,-73.97405170469203,The Roost,40.72908444877913,-73.9786384670417,Bar
Stuyvesant Town,40.730999554770605,-73.97405170469203,Clocktower Playground,40.731188029146416,-73.97818856178809,Playground
Stuyvesant Town,40.730999554770605,-73.97405170469203,Stuyvesant Oval Fountain,40.73209532787783,-73.97762149788514,Fountain
Stuyvesant Town,40.730999554770605,-73.97405170469203,B Cup Cafe,40.72878323190303,-73.97856527783276,Coffee Shop
Stuyvesant Town,40.730999554770605,-73.97405170469203,Unleashed Spa & Self Pet Wash,40.72898350553641,-73.97837999679263,Pet Service
Stuyvesant Town,40.730999554770605,-73.97405170469203,Mona's,40.729124356456154,-73.9782918258248,Bar
Stuyvesant Town,40.730999554770605,-73.97405170469203,Rocks Off Cruises,40.73543366585962,-73.97309823432576,Harbor / Marina
Stuyvesant Town,40.730999554770605,-73.97405170469203,Stuyvesant Town Basketball Courts,40.73243250210569,-73.9794974594504,Basketball Court
Stuyvesant Town,40.730999554770605,-73.97405170469203,New York Skyports Seaplane Base,40.73495887716983,-73.97299073366773,Heliport
Stuyvesant Town,40.730999554770605,-73.97405170469203,Solar One,40.73444177328803,-73.97434969023425,Park
Stuyvesant Town,40.730999554770605,-73.97405170469203,BP,40.73510670723425,-73.97455404113494,Gas Station
Flatiron,40.73967304763842,-73.99094710528259,SoulCycle 19th,40.73943353393161,-73.99216844203444,Cycle Studio
Flatiron,40.73967304763842,-73.99094710528259,The Fhitting Room,40.739856864845336,-73.99319384310543,Gym
Flatiron,40.73967304763842,-73.99094710528259,Fishs Eddy,40.738605357398285,-73.99001680796049,Furniture / Home Store
Flatiron,40.73967304763842,-73.99094710528259,sweetgreen,40.73806133544267,-73.99122334551976,Salad Place
Flatiron,40.73967304763842,-73.99094710528259,Thai Villa,40.73911832471403,-73.99057903842908,Thai Restaurant
Flatiron,40.73967304763842,-73.99094710528259,OOTOYA 大戸屋 (OOTOYA),40.73883630073037,-73.99277694087336,Japanese Restaurant
Flatiron,40.73967304763842,-73.99094710528259,Five Iron Golf,40.73895909017478,-73.99154388980163,Sports Club
Flatiron,40.73967304763842,-73.99094710528259,MUJI,40.739420987932505,-73.99251759052277,Miscellaneous Shop
Flatiron,40.73967304763842,-73.99094710528259,Bottlerocket Wine & Spirit,40.73936954351507,-73.99200990796085,Wine Shop
Flatiron,40.73967304763842,-73.99094710528259,Dough,40.739407,-73.992466,Donut Shop
Flatiron,40.73967304763842,-73.99094710528259,Sugarfish,40.7389505411552,-73.98895476288,Japanese Restaurant
Flatiron,40.73967304763842,-73.99094710528259,HALL,40.74026030891992,-73.99232433068579,Japanese Restaurant
Flatiron,40.73967304763842,-73.99094710528259,Spruce & Bond,40.738231449964495,-73.99203628963913,Spa
Flatiron,40.73967304763842,-73.99094710528259,Books of Wonder,40.739072763236834,-73.99323697510762,Bookstore
Flatiron,40.73967304763842,-73.99094710528259,SoulCycle Union Square,40.73815993909055,-73.99091115613543,Cycle Studio
Flatiron,40.73967304763842,-73.99094710528259,Beecher's Handmade Cheese,40.73905424808251,-73.98966592042328,Cheese Shop
Flatiron,40.73967304763842,-73.99094710528259,Flywheel Sports,40.741229,-73.9924154,Cycle Studio
Flatiron,40.73967304763842,-73.99094710528259,Equinox Flatiron,40.738961433134314,-73.9897805284278,Gym
